ids;subset;naming_set;tablas;ID RULE;Subset;DEFINITION PERIOD
GL_DOM_t_rzua_sust_operations_3.5_008;gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_008;"gf_sustainability_mark_id igual a C593 y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_009;gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_009;"gf_sustainability_mark_id igual a RBCR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_010;gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_010;"gf_sustainability_mark_id igual a RBES y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_011;gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_011;"gf_sustainability_mark_id es igual a RBGR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_012;gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_012;"gf_sustainability_mark_id es igual a RBOI y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_013;gf_sustainability_mark_id = 'RBSO' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_013;"gf_sustainability_mark_id es igual a RBSO y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_015;g_sust_status_oper_type is not null and g_sust_status_oper_type != '';{'g_sust_status_oper_type'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_015;Si el campo (g_sust_status_oper_type) es distinto a NULL o vacío;1Q25
GL_DOM_t_rzua_sust_operations_5.3_000;gf_cutoff_date >= gf_acquisition_sust_data_date;{'gf_acquisition_sust_data_date'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_5.3_000;gf_cutoff_date >= gf_acquisition_sust_data_date;2Q23
GL_DOM_t_rzua_sust_operations_6.2_000;gf_sustainability_subcatg_id != 'RBES';{'gf_ctr_sustnbl_subcateg_per'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_6.2_000;Eliminar categoría (gf_sustainability_subcatg_id) RBES.;2Q22
GL_DOM_t_rzua_sust_operations_6.2_001;g_sust_status_oper_type != 'DC';{'gf_ctr_sustnbl_subcateg_per'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_6.2_001;;2Q22
27921968f1;gf_cutoff_date='CUTOFF_DATE';{'g_sustnbl_hier_child_id'};t_scat_parent_child_sust_hier;27921968f1;;4Q23
2792196963;gf_cutoff_date='CUTOFF_DATE';{'g_sustnbl_hier_child_lvl_id'};t_scat_parent_child_sust_hier;2792196963;;4Q23
27921969bb;gf_cutoff_date='CUTOFF_DATE';{'g_sustnbl_hier_parent_lvl_id'};t_scat_parent_child_sust_hier;27921969bb;;4Q23
2792196a36;gf_cutoff_date='CUTOFF_DATE';{'g_sustnbl_hier_parent_id'};t_scat_parent_child_sust_hier;2792196a36;;4Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_001;g_sustainability_mark_id = 'C593';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_001;g_sustainability_mark_id igual a C593;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_002;g_sustainability_mark_id = 'RBCR';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_002;g_sustainability_mark_id igual a RBCR;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_003;g_sustainability_mark_id = 'RBES';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_003;g_sustainability_mark_id igual a RBES;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_004;g_sustainability_mark_id = 'RBGR';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_004;g_sustainability_mark_id es igual a RBGR;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_005;g_sustainability_mark_id = 'RBOI';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_005;g_sustainability_mark_id es igual a RBOI;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_006;g_sustainability_mark_id = 'RBSO';{'g_sustainability_category_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_006;g_sustainability_mark_id es igual a RBSO;1Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_007;g_sustainability_mark_id = 'C593';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_007;g_sustainability_mark_id igual a C593;2Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_008;g_sustainability_mark_id = 'RBCR';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_008;g_sustainability_mark_id igual a RBCR;2Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_009;g_sustainability_mark_id = 'RBES';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_009;g_sustainability_mark_id igual a RBES;2Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_010;g_sustainability_mark_id = 'RBGR';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_010;g_sustainability_mark_id es igual a RBGR;2Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_011;g_sustainability_mark_id = 'RBOI';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_011;g_sustainability_mark_id es igual a RBOI;2Q23
GL_DOM_t_scat_sustainability_hierarch_3.5_012;g_sustainability_mark_id = 'RBSO';{'g_sustnbl_subcategory_id'};t_scat_sustainability_hierarch;GL_DOM_t_scat_sustainability_hierarch_3.5_012;g_sustainability_mark_id es igual a RBSO;2Q23
GL_DOM_t_tdi3_campaign_3.5_004;g_campaign_always_on_ind_type is not null and g_campaign_always_on_ind_type != '';{'g_campaign_always_on_ind_type'};t_tdi3_campaign;GL_DOM_t_tdi3_campaign_3.5_004;Cuando g_campaign_always_on_ind_type sea distinto de NULL y vacío;1Q23
GL_DOM_t_tdi3_campaign_5.3_000;g_campaign_always_on_ind_type = 'Y';{'gf_cmpgn_start_date'};t_tdi3_campaign;GL_DOM_t_tdi3_campaign_5.3_000;"Cuando g_campaign_always_on_ind_type sea ""Y""";1Q23
GL_DOM_t_tdi3_campaign_5.3_001;gf_campaign_deletion_date is not null;{'gf_campaign_deletion_date'};t_tdi3_campaign;GL_DOM_t_tdi3_campaign_5.3_001;Cuando el campo gf_campaign_deletion_date sea distinto de NULL y vacío;1Q23
GL_DOM_t_tdi3_campaign_5.3_002;g_campaign_always_on_ind_type = 'Y';{'gf_cmpgn_end_date'};t_tdi3_campaign;GL_DOM_t_tdi3_campaign_5.3_002;"Cuando g_campaign_always_on_ind_type sea ""Y""";1Q23
GL_DOM_t_tdi3_communication_4.3_000;gf_communication_id != '' and gf_communication_id is not null;{'gf_communication_id'};t_tdi3_communication;GL_DOM_t_tdi3_communication_4.3_000;Distinto de Null o vacío;4Q23
GL_DOM_t_tdi3_communication_3.2_000;gf_cmun_marketing_id is not null and gf_cmun_marketing_id != '';{'gf_cmun_marketing_id'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.2_000;Si el campo (gf_cmun_marketing_id) es diferente de Null o vacío;1Q23
GL_DOM_t_tdi3_communication_3.4_000;gf_cmun_priority_number is not null;{'gf_cmun_priority_number'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.4_000;Cuando el campo gf_cmun_priority_number es distinto de Null y Vacío;1Q23
GL_DOM_t_tdi3_communication_3.4_001;gf_cmun_max_vslztn_number is not null;{'gf_cmun_max_vslztn_number'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.4_001;Cuando el campo gf_cmun_max_vslztn_number es distinto de Null y Vacío;1Q23
GL_DOM_t_tdi3_communication_3.4_002;gf_cmun_max_closing_number is not null;{'gf_cmun_max_closing_number'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.4_002;Cuando el campo gf_cmun_max_closing_number es distinto de Null y Vacío;1Q23
GL_DOM_t_tdi3_communication_3.4_003;gf_cmun_max_interest_number is not null;{'gf_cmun_max_interest_number'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.4_003;Cuando el campo gf_cmun_max_interest_numberes distinto de Null y Vacío;1Q23
GL_DOL_t_tdi3_communication_3.5_000;gf_subchannel_id != '' and gf_subchannel_id is not null;{'gf_subchannel_id'};t_tdi3_communication;GL_DOL_t_tdi3_communication_3.5_000;Distinto de Null o vacío;2Q24
GL_DOM_t_tdi3_communication_3.5_000;g_communication_purp_type is not null and g_communication_purp_type != '';{'g_communication_purp_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_000;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_communication_3.5_001;g_communication_objv_type is not null and g_communication_objv_type != '';{'g_communication_objv_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_001;Si el campo (g_communication_objv_type) es distinto a NULL o vacío;1Q23
GL_DOM_t_tdi3_communication_3.5_002;g_aud_contact_strategy_type != '' and g_aud_contact_strategy_type is not null;{'g_aud_contact_strategy_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_002;Distinto de Null o vacío;4Q23
GL_DOM_t_tdi3_communication_3.5_003;g_cmun_sending_audience_type != '' and g_cmun_sending_audience_type is not null;{'g_cmun_sending_audience_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_003;Distinto de Null o vacío;4Q23
GL_DOM_t_tdi3_communication_3.5_007;g_information_platform_type is not null and g_information_platform_type != '';{'g_information_platform_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_007;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_communication_3.5_011;g_cmun_always_on_ind_type != '' and g_cmun_always_on_ind_type is not null;{'g_cmun_always_on_ind_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_011;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_communication_3.5_012;g_cmun_product_category_type is not null and g_cmun_product_category_type != '';{'g_cmun_product_category_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_012;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_communication_3.5_014;g_cmun_business_unit_type != '' and g_cmun_business_unit_type is not null;{'g_cmun_business_unit_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_014;Distinto de Null o vacío;4Q23
GL_DOM_t_tdi3_communication_3.5_015;g_communication_charge_type != '' and g_communication_charge_type is not null;{'g_communication_charge_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_015;Distinto de Null o vacío;4Q23
GL_DOM_t_tdi3_communication_3.5_016;g_communication_format_type != '' and g_communication_format_type is not null;{'g_communication_format_type'};t_tdi3_communication;GL_DOM_t_tdi3_communication_3.5_016;Distinto de Null o vacío;4Q23
27abb684ef;g_communication_rcip_type is not null and g_communication_rcip_type != '';{'g_communication_rcip_type'};t_tdi3_communication;27abb684ef;Si g_communication_rcip_type no es nulo ni vacío;1Q24
GL_DOM_t_tdi3_communication_5.3_000;gf_communication_end_date is not null;{'gf_communication_end_date'};t_tdi3_communication;GL_DOM_t_tdi3_communication_5.3_000;Distinto de Null;4Q23
GL_DOM_t_tdi3_communication_5.3_001;gf_communication_start_date is not null;{'gf_communication_start_date'};t_tdi3_communication;GL_DOM_t_tdi3_communication_5.3_001;Distinto de Null;4Q23
GL_DOM_t_tdi3_communication_5.3_002;gf_communication_deletion_date is not null;{'gf_communication_deletion_date'};t_tdi3_communication;GL_DOM_t_tdi3_communication_5.3_002;"Cuando el campo gf_communication_deletion_date distinto de NULL y vacío


";1Q23
GL_DOM_t_tdi3_communication_4.3_001;gf_communication_id != '' and gf_communication_id is not null;{'gf_communication_id'};t_tdi3_communication;GL_DOM_t_tdi3_communication_4.3_001;Distinto de Null o vacío;4Q23
28142ab5fa;gf_promo_cust_rol_type is not null and gf_promo_cust_rol_type != '';{'gf_promo_cust_rol_type'};t_tdi3_cust_promo_adhesion_dp;28142ab5fa;Distinto de null o vacío;3Q24
28142ab6f2;gf_cust_promo_expiration_date is not null;{'gf_cust_promo_expiration_date'};t_tdi3_cust_promo_adhesion_dp;28142ab6f2;Distinto de null;3Q24
GL_DOL_t_tdi3_tracking_code_3.5_000;gf_tracking_code_comm_prd_type is not null and gf_tracking_code_comm_prd_type != '';{'gf_tracking_code_comm_prd_type'};t_tdi3_tracking_code;GL_DOL_t_tdi3_tracking_code_3.5_000;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_tracking_code_3.5_001;g_information_platform_type is not null and g_information_platform_type != '';{'g_information_platform_type'};t_tdi3_tracking_code;GL_DOM_t_tdi3_tracking_code_3.5_001;Distinto de Null o vacío;1Q25
GL_DOM_t_tdi3_tracking_code_5.3_000;gf_tracking_code_deletion_date is not null;{'gf_tracking_code_deletion_date'};t_tdi3_tracking_code;GL_DOM_t_tdi3_tracking_code_5.3_000;Cuando el campo gf_tracking_code_deletion_date sea distinto de NULL y vacío;1Q23
GL_DOM_t_tlhr_complaints_claims_3.4_000;gf_resolved_amount is not null;{'gf_resolved_amount'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_3.4_000;Si gf_resolved_amount no es nulo ni vacío;1Q23
GL_DOM_t_tlhr_complaints_claims_3.5_004;g_global_product_id is not null and g_global_product_id != '';{'g_global_product_id'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_3.5_004;Si g_global_product_id no es nulo ni vacío;1Q23
27abb36d18;g_channel_id is not null and g_channel_id != '';{'g_channel_id'};t_tlhr_complaints_claims;27abb36d18;Distinto de Null o vacío;1Q24
GL_DOM_t_tlhr_complaints_claims_3.5_003;gf_case_status_type is not null and gf_case_status_type != '';{'gf_case_status_type'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_3.5_003;Si gf_case_status_type no es nulo ni vacío;2Q24
GL_DOM_t_tlhr_complaints_claims_5.3_000;gf_case_start_date is not null;{'gf_case_start_date'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_5.3_000;Distinto de Null;4Q23
GL_DOM_t_tlhr_complaints_claims_5.3_001;gf_case_status_type = 'CLOSED';{'gf_case_end_date'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_5.3_001;"CuandoTIPO ESTADO CASO = ""Closed""";1Q23
GL_DOM_t_tlhr_complaints_claims_5.3_002;gf_case_end_date is not null;{'gf_case_end_date'};t_tlhr_complaints_claims;GL_DOM_t_tlhr_complaints_claims_5.3_002;Distinto de Null;4Q23
